clip_id,audio_path,transcript,duration_seconds,rms_mean,rms_std,f0_mean,f0_std,zcr_mean,spectral_centroid_mean,tempo_proxy,transcript_char_len,transcript_word_count,urgency_count,money_count,secrecy_count,pressure_count,id_avoidance_count,otp_pin_count,decision,label
clip_0664,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0664.wav,There is no indication that the lease should be continued. So no investor.,5.0,0.023535,0.01901,400.4,330.33,0.186219,1944.98,133.93,74,13,0,0,0,0,0,0,PROCEED,0
synthetic_verify_0137,,,2.825882825108164,0.01925431750706002,0.039012980190088226,579.8677102741606,351.7985150012825,0.1237816482575449,1441.3175702879776,124.58255498270162,115,3,0,1,1,0,1,0,VERIFY,1
clip_0331,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0331.wav,"a very labor-intensive job, but you can see that there is no attraction in agriculture for youngsters.",5.0,0.026401,0.017317,143.62,8.54,0.1979,1958.96,110.29,102,17,0,0,0,0,0,0,PROCEED,0
clip_0571,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0571.wav,"This can be further explained, you can see the reverse system.",5.0,0.023371398511713038,0.023468579090571755,0.0,0.0,0.219042,2101.27,98.68,62,11,0,0,0,0,0,0,PROCEED,1
clip_0023,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0023.wav,I believe everybody would like to do some systematic call it,5.0,0.013734963954218344,0.019943648016913795,290.7439646235497,95.24515732338303,0.185833,2035.61,133.93,60,11,0,0,0,0,0,0,PROCEED,1
clip_0297,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0297.wav,have long term erosible,5.0,0.019124,0.020514,940.93,79.04,0.209976,2124.36,170.45,23,4,0,0,0,0,0,0,PROCEED,0
clip_0086,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0086.wav,,5.0,0.003208,0.003855,1207.1,46.3,0.182947,2008.14,144.23,0,0,0,0,0,0,0,0,PROCEED,0
clip_0273,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0273.wav,"assortment consists of ornamental foliage plants, cut decorative leaves, cut flowers,",5.0,0.068682,0.045701,558.78,405.98,0.262254,2381.04,133.93,85,11,0,0,0,0,0,0,PROCEED,0
synthetic_reject_0041,,,4.065234532910046,0.0283358776999101,0.0194235130832283,597.0620365017029,31.641294711081294,0.1779742498049721,1653.7376083958536,112.74973521779148,63,13,3,2,2,3,1,0,REJECT,0
clip_0436,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0436.wav,"So, we have over 2000 millimeters of annual rainfall.",5.0,0.029578,0.029831,302.79,318.24,0.202428,2048.0,133.93,53,9,0,0,0,0,0,0,PROCEED,0
clip_0173,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0173.wav,people are directly employed and more so 77% of our national population.,5.0,0.02664927566932279,0.02637234178159351,146.38635282993545,9.093594916563518,0.197151,1954.23,170.45,72,12,0,0,0,0,0,0,PROCEED,1
synthetic_proceed_0047,,,4.7025223347241205,0.0569014757904776,0.0142209410286955,440.1727973717388,159.1254497490192,0.181062721295196,1997.8384634740223,123.86677720315754,17,11,0,0,0,0,0,0,PROCEED,0
clip_0213,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0213.wav,"cultivation. Other important food crops, like other food crops, are",5.0,0.03293149168813062,0.031514478482558866,167.75330432128317,13.515708962535,0.182272,1911.11,144.23,67,10,0,0,0,0,0,0,PROCEED,1
clip_0317,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0317.wav,of the year that you have to have less work but our labour laws do not commit such a flexibility.,5.0,0.033171,0.02407,777.92,392.13,0.190896,1905.2,117.19,97,20,0,0,0,0,0,0,PROCEED,0
clip_0268,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0268.wav,international trade fairs and can always reach us at www.,4.231,0.055212020392825356,0.04883842552469932,0.0,0.0,0.275057,2489.44,110.29,57,10,0,0,0,0,0,0,PROCEED,1
clip_0537,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0537.wav,three provinces provide about 60 to 60 percent of the total,5.0,0.031488,0.035607,161.9,20.88,0.226164,2086.86,144.23,59,11,0,0,0,0,0,0,PROCEED,0
synthetic_reject_0167,,,4.249567725578805,0.01831927863608665,0.04374760391285893,428.1368128889435,583.7788253188228,0.2680562629891554,2364.750209063024,135.2500967407889,23,17,3,2,2,1,2,2,REJECT,1
clip_0160,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0160.wav,the culture of microbes in the soil and also to,5.0,0.023464577000728612,0.029768114777678732,175.45552962453647,12.163205573922918,0.15602,1673.11,104.17,47,10,0,0,0,0,0,0,PROCEED,1
synthetic_proceed_0034,,,4.213946232548531,0.018193242362690508,0.04621097844194153,1953.6734092651727,257.8634982058941,0.2090686712880983,1503.3393326076489,135.91366564629683,114,5,0,0,0,0,0,0,PROCEED,1
synthetic_verify_0055,,,4.008822016252802,0.0429752990825663,0.0290815944975945,188.4457156074524,469.8795939018339,0.1526129902290149,2147.304083887809,102.26760791230848,61,6,1,0,0,0,0,0,VERIFY,0
synthetic_reject_0022,,,3.0343222036635007,0.06249797353323964,0.046338918565719825,631.4176260414639,393.2777350041932,0.2369592628756974,1457.6707090364405,174.9145731591386,119,6,1,1,3,2,1,2,REJECT,1
clip_0497,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0497.wav,"compared to the people engaged in industry almost 35,000",5.0,0.034876,0.027174,1200.13,447.1,0.192806,1904.68,133.93,56,9,0,0,0,0,0,0,PROCEED,0
clip_0056,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0056.wav,"fertilizer, water and other resources for the cultivation.",5.0,0.012655937701563768,0.01361352496933594,106.95778714235999,1.5341284774201362,0.150677,1604.54,117.19,58,8,0,0,0,0,0,0,PROCEED,1
synthetic_reject_0082,,,4.313967715128986,0.0566382597186172,0.043342702331355,1366.3370468277285,440.0854787133189,0.2548490950382309,1575.1064888421745,90.27924044926657,65,19,2,2,3,2,0,1,REJECT,0
clip_0437,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0437.wav,and we have a rural population of 77% as I mentioned earlier.,5.0,0.027945045623797994,0.019871272947591008,121.03935937821682,8.411705227314336,0.174998,1803.97,110.29,61,12,0,0,0,0,0,0,PROCEED,1
synthetic_verify_0178,,,3.0285781449972777,0.02278715676977028,0.035253923959766315,1291.0833357677739,598.4153208703367,0.2105175936118052,2354.132339032069,93.57458530999013,45,15,2,0,0,0,0,1,VERIFY,1
clip_0584,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0584.wav,"Having all the advantages, having a huge land mass, engaged in agriculture.",5.0,0.033613,0.030807,394.41,355.85,0.198068,1989.46,133.93,75,12,0,0,0,0,0,0,PROCEED,0
synthetic_reject_0125,,,4.204291288104962,0.01699920508246042,0.027225816214213234,1063.0913097664704,143.34990068520426,0.2451748166990495,2295.1102505764093,178.19691904461453,136,19,3,2,2,1,2,1,REJECT,1
clip_0203,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0203.wav,"As you see, this is how the land is used in Sri Lanka. We have about...",5.0,0.031932058396440824,0.032199527622082655,166.70243625929456,3.259761230194389,0.214191,2159.83,117.19,71,16,0,0,0,0,0,0,PROCEED,1
clip_0249,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0249.wav,in the highlands of the central province of Sri Lanka. Anthurium and Orchids are the,5.0,0.06731784773053759,0.06004517040044835,244.9898467518513,43.70083660598842,0.277397,2442.3,98.68,84,15,0,0,0,0,0,0,PROCEED,1
clip_0664,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0664.wav,There is no indication that the lease should be continued. So no investor.,5.0,0.02332268817209572,0.025162990880882925,421.2571285614869,415.8569744470138,0.186219,1944.98,133.93,74,13,0,0,0,0,0,0,PROCEED,1
clip_0253,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0253.wav,"Western province, Kampaha, Kalu Thera, and Kalambu district. Northwestern...",5.0,0.070036,0.04046,1025.47,81.58,0.245929,2306.46,170.45,76,9,0,0,0,0,0,0,PROCEED,0
synthetic_reject_0146,,,3.3411638231141803,0.0671459576094293,0.0255836139299675,1193.7632826627714,390.9712254830555,0.2417567452209106,1558.0321261664462,103.41844468154856,95,17,3,1,1,2,2,1,REJECT,0
clip_0141,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0141.wav,to promote the culture of microbes in the soil.,5.0,0.023222,0.023243,142.26,18.84,0.160203,1706.71,125.0,47,9,0,0,0,0,0,0,PROCEED,0
clip_0431,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0431.wav,"and 23% of our land is a wet zone, and of the land in the wet zone...",4.69,0.032274,0.022168,144.17,8.51,0.204779,1990.96,93.75,69,17,0,0,0,0,0,0,PROCEED,0
synthetic_reject_0175,,,3.531165665917212,0.01590111805124223,0.026839083468690395,1251.330466031687,433.1756385625918,0.1826572067702918,1846.0871538875963,80.13536257154682,62,9,2,3,3,1,2,2,REJECT,1
clip_0043,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0043.wav,quality production for the KU supermarket chain.,5.0,0.01359,0.016124,547.06,638.44,0.174826,1793.85,117.19,48,7,0,0,0,0,0,0,PROCEED,0
clip_0138,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0138.wav,health of the people. Our organic farmers use bio-fertilizers,5.0,0.026421,0.026293,743.07,414.93,0.153722,1642.65,133.93,61,9,0,0,0,0,0,0,PROCEED,0
clip_0051,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0051.wav,story when it comes to DTI Dayananda Pharma.,5.0,0.014169,0.015435,241.16,20.2,0.184294,1854.69,110.29,44,8,0,0,0,0,0,0,PROCEED,0
clip_0306,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0306.wav,allow it to rot and farmers committing suicide that is because our system is not,5.0,0.034129,0.032075,1003.22,34.66,0.180891,1876.17,144.23,80,15,0,0,0,0,0,0,PROCEED,0
synthetic_reject_0078,,,3.891805412753497,0.029653315172335038,0.05324865523968898,755.9127009621311,353.91656265048016,0.1494522878145004,2353.7714584999158,149.36822257814885,135,6,3,1,1,3,2,0,REJECT,1
clip_0157,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0157.wav,programs to encourage them to maintain a sustainable organic value chain.,5.0,0.02456370152284366,0.027248901051235095,279.9213209201892,34.091957256949655,0.132837,1642.82,144.23,73,11,0,0,0,0,0,0,PROCEED,1
clip_0537,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0537.wav,three provinces provide about 60 to 60 percent of the total,5.0,0.033295902404027355,0.04226412836976439,179.63781247483078,25.908889133447964,0.226164,2086.86,144.23,59,11,0,0,0,0,0,0,PROCEED,1
synthetic_verify_0084,,,4.166304941732587,0.0140052863304801,0.0204641796680684,237.8717721581832,100.38493501934283,0.1564129108484766,1864.0484684527732,85.11502056203976,52,15,2,1,0,0,0,0,VERIFY,0
clip_0237,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0237.wav,by exporting floriculture products and in year 2010,5.0,0.05593441576524363,0.042991414634231805,250.5160080360905,10.342254627705698,0.300592,2648.12,125.0,51,8,0,0,0,0,0,0,PROCEED,1
clip_0362,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0362.wav,"irrigation facilities, encourage wider technology, level playing field.",5.0,0.028313,0.023405,175.78,33.56,0.209103,2043.53,133.93,71,8,0,0,0,0,0,0,PROCEED,0
synthetic_verify_0035,,,3.04551883638043,0.05564577156449061,0.017741548272702464,393.61616300135114,14.020049048529707,0.2767204261425932,2351.1137758509617,142.7328935090678,91,3,0,0,0,0,0,1,VERIFY,1
synthetic_reject_0051,,,4.172459664033594,0.0428238773386456,0.0314008982402126,76.25976654021873,525.8318671876079,0.2877812908470502,2078.1598203070507,149.6650823876892,139,9,3,1,2,2,1,2,REJECT,0
clip_0278,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0278.wav,"on the ground in topography and climate. Then, as explained earlier, our agriculture...",5.0,0.028303674154657347,0.026631064621740787,1121.6251417195335,82.75948148505286,0.19869,1925.83,133.93,87,13,0,0,0,0,0,0,PROCEED,1
synthetic_reject_0129,,,3.026805252864331,0.03260095796482964,0.015037674378523451,117.88380394853688,248.75356812877268,0.1696102209622101,2344.551923121925,177.4834652781112,125,13,3,1,2,1,0,2,REJECT,1
clip_0455,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0455.wav,I have 65% of our population. So this is how the spread of,5.0,0.026270505589843576,0.0278371240661823,1115.2038864884248,57.24714303221994,0.218669,2072.21,144.23,58,13,0,0,0,0,0,0,PROCEED,1
clip_0214,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0214.wav,"to 400,000 hectares and the traditional T202,000 hectares.",5.0,0.031386689640449515,0.029729247883696894,219.9679820816602,108.34169608106909,0.183976,1904.4,110.29,58,8,0,0,0,0,0,0,PROCEED,1
clip_0524,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0524.wav,And if you look at the...,5.0,0.017564,0.018434,102.58,10.32,0.227069,2217.39,117.19,25,6,0,0,0,0,0,0,PROCEED,0
synthetic_verify_0054,,,3.17999651336089,0.0103189521703295,0.0392424175469899,1160.6092912927097,203.62609576142947,0.2511067537811363,1814.96731809251,147.1093157085976,84,5,2,0,1,0,1,0,VERIFY,0
synthetic_reject_0165,,,3.012177496479678,0.0205517659987636,0.04041304882977,1038.535533930734,85.50035275788656,0.2715733987317442,1690.6774613894804,127.82598841952236,85,6,3,2,1,3,1,1,REJECT,0
synthetic_verify_0111,,,4.568809234884543,0.00990996521717815,0.020079814878083684,367.69859301167884,159.92097543723153,0.1322735915577833,1624.549124492602,135.554956988562,69,14,1,0,1,1,0,0,VERIFY,1
clip_0360,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0360.wav,such as zones like the BOI and give 100 hectares or 200 hectares for willing,5.0,0.034532,0.023328,361.12,376.0,0.168609,1812.31,133.93,76,15,0,0,0,0,0,0,PROCEED,0
synthetic_reject_0187,,,4.542245631703773,0.04994221628451233,0.019173734913695947,1455.1179801174142,404.731304264197,0.1708450367466006,1910.2738225252328,83.75710903989074,81,13,1,2,2,1,2,1,REJECT,1
synthetic_proceed_0048,,,4.410712740388236,0.0208365070074628,0.0226812760251034,1064.3420680618406,620.788631982125,0.2799939177108155,2294.8804804176307,83.51569920485014,63,7,0,1,0,0,0,0,PROCEED,0
synthetic_verify_0054,,,3.17999651336089,0.009737156968510905,0.04638546939108081,1280.4288691949664,272.68969752907606,0.2511067537811363,1814.96731809251,147.1093157085976,84,5,2,0,1,0,1,0,VERIFY,1
clip_0128,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0128.wav,it also undervalued so much that I think this is why it gives me great joy.,5.0,0.052602636700129206,0.05300276420118302,264.43490956529126,41.71537303131941,0.154664,1569.15,170.45,75,16,0,0,0,0,0,0,PROCEED,1
synthetic_verify_0068,,,4.244581963762926,0.0550132055601035,0.0327266918180586,827.8152280536327,343.0202593736204,0.2902664359257755,1754.9889169958433,80.11120941961875,30,13,2,0,0,0,0,0,VERIFY,0
clip_0402,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0402.wav,Very important that poverty alleviation as I mentioned earlier,5.0,0.025038773834079396,0.03482638327915634,1026.3468630429752,37.69291544496843,0.210281,2062.92,156.25,62,9,0,0,0,0,0,0,PROCEED,1
synthetic_verify_0099,,,4.3152781483615925,0.02834807035036,0.010152947604368,287.56816865504794,163.50057352449906,0.2344923156634006,1877.9366589068652,80.68146979001281,76,10,2,1,0,1,0,0,VERIFY,0
synthetic_reject_0067,,,3.8820643234963232,0.0372466997325017,0.0300349715801713,1215.7666201313016,332.2728644208568,0.2390979315144974,2285.42692028783,132.0168109878732,127,18,2,2,3,1,0,1,REJECT,0
clip_0533,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0533.wav,be northeastern province has the highest,5.0,0.025249,0.028308,330.15,279.37,0.217008,2143.47,125.0,40,6,0,0,0,0,0,0,PROCEED,0
synthetic_reject_0125,,,4.204291288104962,0.0162613046197423,0.0212737801480214,972.9114440212734,106.4198469665612,0.2451748166990495,2295.1102505764093,178.19691904461453,136,19,3,2,2,1,2,1,REJECT,0
clip_0196,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0196.wav,six different land zones so that,5.0,0.023149738962823248,0.0275715520701563,150.80050582605938,46.16213674020686,0.227247,2208.36,98.68,32,6,0,0,0,0,0,0,PROCEED,1
synthetic_reject_0048,,,3.710724903636792,0.03625595014811761,0.03361883569369637,163.54374738797088,185.47864649851334,0.2177128759104136,1917.833771763731,113.28157859124843,61,8,3,2,2,3,2,0,REJECT,1
clip_0641,C:\Users\senud\Documents\FINAL YEAR RESEARCH\Voice_Dataset\clip_0641.wav,"improper land use and resulting from that, improper agronomy and agricultural.",5.0,0.036346,0.033497,299.44,301.6,0.19209,1900.24,133.93,78,11,0,0,0,0,0,0,PROCEED,0
