clip_id,audio_path,transcript,duration_seconds,rms_mean,rms_std,f0_mean,f0_std,zcr_mean,spectral_centroid_mean,tempo_proxy,transcript_char_len,transcript_word_count,urgency_count,money_count,secrecy_count,pressure_count,id_avoidance_count,otp_pin_count,decision
synthetic_reject_0168,,,4.443443105434358,0.02993508760761833,0.024085632310178413,198.98496605601386,129.6429243419684,0.2609429947170119,2258.0464626208204,139.34857629759347,106,12,3,1,1,2,1,0,REJECT
synthetic_reject_0169,,,3.7204678376008555,0.029871630751148903,0.03949491657561942,504.3544804984575,477.5808336300842,0.28053698606593225,1920.5809034918354,170.9943143854392,131,12,3,1,2,2,1,2,REJECT
synthetic_reject_0170,,,4.407714183268663,0.015239979830767,0.015843358106151954,1083.9167734197622,406.50353987535976,0.2938885509231619,2313.2453483009394,175.07727077313382,44,18,1,2,2,3,0,1,REJECT
synthetic_reject_0171,,,3.770240239805,0.06262010908722954,0.026658870585407952,210.91741064846474,387.96600426621853,0.2587405112874983,1403.4575019987376,165.89566854206294,32,6,2,2,3,2,2,2,REJECT
synthetic_reject_0172,,,4.295426342125843,0.05879323275595699,0.036390806222493376,102.11107863625233,248.9459252300003,0.28754531351696816,1550.8691227906716,153.70965504320512,89,16,1,2,2,2,0,0,REJECT
synthetic_reject_0173,,,4.333733321101843,0.06028201864013949,0.03737053672265385,838.5183054060442,77.92275625898334,0.24384799989048248,1690.2666602649751,171.10687027673836,21,10,3,3,1,2,1,2,REJECT
synthetic_reject_0174,,,3.533350393323955,0.05486710746232594,0.040717645687777346,110.40238665488951,250.63559616338094,0.25721562576394896,1945.9026674091047,106.72526297935953,123,16,3,1,1,3,2,0,REJECT
synthetic_reject_0175,,,3.531165665917212,0.01596537998516459,0.020265801377319766,1171.0557171820737,320.41710607329577,0.18265720677029185,1846.0871538875963,80.13536257154682,62,9,2,3,3,1,2,2,REJECT
synthetic_reject_0176,,,4.560752247141961,0.040189766745196434,0.023930185253407597,489.2278068081293,58.10301819353215,0.16108236542886584,1695.9243619736296,128.40770697102016,98,16,2,1,3,3,2,2,REJECT
synthetic_reject_0177,,,4.088964665600526,0.06795225926392634,0.012646176421586277,580.2370849789884,150.7211354439242,0.15524995514416862,1568.9635386712114,142.24136415659967,64,7,1,3,2,2,2,1,REJECT
synthetic_reject_0178,,,3.690384416988421,0.06546172137225947,0.020167657698499715,731.482988829008,536.2818596896885,0.24738984304815492,1474.6438713976434,94.73030442789704,24,8,2,2,1,3,1,1,REJECT
synthetic_reject_0179,,,4.001207142309415,0.05237911830043093,0.012668372629074756,448.3205318194434,488.0399847127163,0.202739676672479,2055.892570438754,123.28160022094693,22,18,3,2,3,2,0,2,REJECT
synthetic_reject_0180,,,4.054465321507825,0.03655220630249934,0.03306898175643343,207.89530527250665,389.19241511694554,0.20968248008986912,1888.0088839982998,175.3020021178899,95,15,2,3,1,1,0,0,REJECT
synthetic_reject_0181,,,4.658783253917025,0.05526674337636257,0.022426436975818538,1062.5511779799804,249.21943725978272,0.29152142327960895,2560.4632177112417,119.27937758093434,125,12,3,1,1,2,2,2,REJECT
synthetic_reject_0182,,,4.527158137733145,0.06203638417601036,0.03110725071596808,1261.3413547210826,474.9640976419822,0.18785739754673042,2062.3883625448652,160.4753121989695,123,6,2,3,1,1,1,2,REJECT
synthetic_reject_0183,,,3.0008855628744158,0.06457607031530643,0.015383245862456272,1485.625245297849,573.8112559623115,0.209041534126431,2015.2642973751538,128.15493402758543,86,8,1,1,1,2,1,2,REJECT
synthetic_reject_0184,,,4.984884578749558,0.036247774519205626,0.030084443893657963,652.6256490656365,511.4175672786784,0.28240255262320285,2452.8267346463117,177.43722386792575,106,14,3,3,1,3,0,2,REJECT
synthetic_reject_0185,,,3.449780433631825,0.03872593568257411,0.03517059639305991,866.8207309479177,267.9510621703048,0.1787409175677577,2407.5915868505485,94.38143503148137,66,11,3,3,2,3,1,1,REJECT
synthetic_reject_0186,,,3.4093602181145677,0.047512166679218405,0.016514756421367176,530.768813647431,515.9175169395623,0.15727364565795393,1485.3899422081195,86.90075926128164,34,7,2,2,3,3,1,2,REJECT
synthetic_reject_0187,,,4.542245631703773,0.0510057877776275,0.015305827618003478,1320.0304710997327,332.67484058688507,0.17084503674660065,1910.2738225252326,83.75710903989074,81,13,1,2,2,1,2,1,REJECT
synthetic_reject_0188,,,3.6083974392725615,0.031716838174026506,0.018064583174107245,52.13704202515155,443.0199805710379,0.29403218996387137,1669.152179942054,146.30471918034226,106,14,2,1,3,3,0,1,REJECT
synthetic_reject_0189,,,4.8038803934983,0.059368143583210665,0.04447004409668665,1143.6599765390172,248.05321659619491,0.2263148101190348,2193.2171050967845,87.84558163171239,50,14,3,1,3,2,2,0,REJECT
synthetic_reject_0190,,,3.530652275110934,0.048085463361490326,0.020379596927207574,1085.9150379033013,460.22306386272,0.1384528735319654,2016.6253570481213,130.8890555591056,55,5,3,3,2,2,1,2,REJECT
synthetic_reject_0191,,,4.3891908545065705,0.05509395839106991,0.04015918163255708,447.40380454617696,488.1011242426877,0.15514330853216857,1814.4103426938655,113.56104542698426,71,9,3,2,3,2,2,1,REJECT
synthetic_reject_0192,,,3.7610354197397893,0.023966943531237506,0.037517197829137025,1114.9437015096075,242.92592234399822,0.12453481451266128,2406.796793261613,81.14179834540737,77,5,3,2,1,2,2,2,REJECT
synthetic_reject_0193,,,4.934070550512292,0.01784177969118786,0.027667845940658485,1091.7582236176977,520.3314732665237,0.1522660101434022,2360.0041781164177,135.27070757185453,99,15,3,3,2,2,1,2,REJECT
synthetic_reject_0194,,,4.003030922959468,0.018899036674020694,0.02095021062992955,1406.1807928907251,513.3945511508108,0.296743025653777,2153.592059124918,104.7510073140412,91,16,1,1,2,1,1,2,REJECT
synthetic_reject_0195,,,3.86108041901438,0.06328914733416592,0.031192666831555672,408.3407542590183,226.3957603703426,0.1351055164478573,1800.1551123152126,147.7540945503534,142,6,1,1,3,3,2,0,REJECT
synthetic_reject_0196,,,4.561991787229983,0.058189784633380835,0.031038594346851488,1486.0245838976393,208.64726543624013,0.28942904068353326,2497.6773379478045,81.14806597493778,81,17,3,1,2,3,1,0,REJECT
synthetic_reject_0197,,,4.16436646018518,0.02624423156722508,0.028189649201306947,157.36121597290457,371.1799481443547,0.21302218904306847,2288.1936425137555,143.0700471158785,43,14,2,1,2,1,2,0,REJECT
synthetic_reject_0198,,,3.8607494993815865,0.053268861271049475,0.026030777408389057,183.53811718770842,340.95982935349025,0.2354937435889238,2244.550773188609,117.32598144627589,46,14,2,2,2,2,1,0,REJECT
synthetic_reject_0199,,,3.3481633506228583,0.021438632278329275,0.025717966075383132,937.7743186046747,143.58930503718875,0.2890302772740937,1408.0185550686654,157.2301015165343,119,6,2,1,2,2,2,2,REJECT
synthetic_verify_0000,,,4.849128778233771,0.021024184673665205,0.030400406862743617,759.8363739760346,372.3100326173428,0.1586402155150566,2197.9934194853286,129.8040393056869,41,8,0,1,0,1,1,1,VERIFY
synthetic_verify_0001,,,3.7818159856544398,0.031919249001538065,0.03986918002837069,313.5477438962864,277.9692232792618,0.2407215945688186,2241.0411630337185,100.40246657385786,53,3,2,0,1,0,0,0,VERIFY
synthetic_verify_0002,,,2.6928629213489548,0.05555841425900395,0.017420129076115176,538.4872599888108,115.5187468774508,0.22747723863360955,2113.7638576133477,117.22003918252193,24,4,2,1,1,1,0,0,VERIFY
synthetic_verify_0003,,,4.357203734169848,0.04689586966770127,0.023250715845840805,128.72752723361475,191.84533983076264,0.28573798952340435,2101.338691708911,133.83319432557136,74,14,2,1,0,1,0,1,VERIFY
synthetic_verify_0004,,,4.094885656711847,0.05168215670719792,0.02248011194533924,665.2793302887727,80.74993974549695,0.261117724564084,1903.267534000366,130.00801182715827,25,12,0,0,0,0,0,1,VERIFY
synthetic_verify_0005,,,2.763483045269513,0.04822203640377522,0.019338486868159744,803.4497717029888,137.5159330127624,0.14870860725744448,1592.5551371254717,87.04919456431446,88,14,1,1,1,1,0,0,VERIFY
synthetic_verify_0006,,,3.2745171883061723,0.02249784731988106,0.023025198089840312,665.8868871116234,184.874127833844,0.1836820485725585,2394.2667174872977,158.92928483196857,69,16,2,1,0,0,0,1,VERIFY
synthetic_verify_0007,,,4.690798582855779,0.01512839812917949,0.018745576014499568,686.3768682122376,256.5349115502546,0.15489535222864068,2430.5801254017856,147.69407829968372,95,14,2,1,0,1,0,0,VERIFY
synthetic_verify_0008,,,2.9481331393482018,0.04469747952550784,0.013035935626388905,185.18399517275296,90.98940017004914,0.12035858433943264,2262.487541424236,153.2401049058379,32,16,0,0,0,0,1,0,VERIFY
synthetic_verify_0009,,,3.3856783180430394,0.015267274224066658,0.012782645666185961,647.1082563972359,307.79881471686974,0.16416341654991798,1469.2785910701407,119.10328691273986,33,8,0,1,1,1,0,0,VERIFY
synthetic_verify_0010,,,3.852262509595202,0.04482149035180536,0.029575113366364033,247.447993861267,255.05524851754723,0.19415245710613835,2444.632359523261,143.14189212183766,62,17,0,1,0,0,0,0,VERIFY
synthetic_verify_0011,,,3.0156302845903813,0.0295929686594013,0.036348617216657254,284.9638409088158,258.82448133980176,0.19546889900988396,1421.7488492548757,159.27581135728127,39,13,1,1,1,1,0,0,VERIFY
synthetic_verify_0012,,,4.30860915588728,0.03678282996737893,0.03426411961225371,994.5966173357984,423.22982221606276,0.20731703879631722,1800.354075004239,159.155820259137,92,15,0,1,1,0,0,0,VERIFY
synthetic_verify_0013,,,4.508844148656508,0.05508870142731143,0.012121545987415855,127.01965382906225,439.9017220350909,0.19009288901619753,2050.113157121076,176.80658120507587,106,6,1,0,0,1,0,1,VERIFY
synthetic_verify_0014,,,3.8976482123665055,0.026058107631797674,0.01270389640666636,453.09861442908607,192.5413041421799,0.13236846199031296,1843.4890393121277,126.4238519739225,89,12,0,1,0,1,1,0,VERIFY
synthetic_verify_0015,,,4.079971700990472,0.01476858011365293,0.008628750325699678,105.95631321097031,294.6973957538036,0.19669277597269746,2057.638827997088,132.10731905083878,76,9,1,1,0,0,1,0,VERIFY
synthetic_verify_0016,,,4.15620986735402,0.02734813298672792,0.0186764303315373,232.48070474313766,136.53319963641843,0.2289741163513657,1919.7957335781998,157.4302682944595,115,7,1,0,0,1,0,0,VERIFY
synthetic_verify_0017,,,3.284567020561039,0.022075031399641672,0.012521942296273856,538.5784692983,454.8408718029317,0.21127073641296928,1625.5044569783877,87.6971669380874,16,4,0,1,1,1,0,0,VERIFY
synthetic_verify_0018,,,3.160154961734297,0.05695342397251458,0.027273099853668107,423.1885702016434,142.0608125232136,0.15436678531289583,2233.5691506724734,101.87156129979273,114,9,0,1,1,1,1,0,VERIFY
synthetic_verify_0019,,,2.7209623674612966,0.04494744142436928,0.017892152482802296,547.1981603638494,25.26305546876162,0.16672376086950885,1440.4116846493569,167.91857726012478,49,17,1,0,1,0,1,1,VERIFY
synthetic_verify_0020,,,3.3132265459043695,0.055048044784523395,0.03986551857245726,999.2280137425403,423.98696040006223,0.1648215724996362,2092.042878629308,86.72559139673679,62,13,2,0,1,1,1,1,VERIFY
synthetic_verify_0021,,,3.1037412131421696,0.012017541342984986,0.01939170312981051,199.592770303289,20.98868568940701,0.1848768288854675,2340.4859012902834,136.61806912250708,62,7,0,0,1,1,1,0,VERIFY
synthetic_verify_0022,,,4.59279906957663,0.04097631000181516,0.024718837274942406,768.3061553317114,433.5722909654984,0.22564857118060327,2097.140455865815,179.06791570657657,33,13,1,0,0,1,1,0,VERIFY
synthetic_verify_0023,,,3.4287148591485854,0.04092635293590928,0.02715754287248296,589.678011424659,227.09908754190633,0.20894658071481886,2433.2543594039744,126.116690125391,52,11,1,1,1,0,1,0,VERIFY
synthetic_verify_0024,,,4.812617938357536,0.04158217575414458,0.006903676198280892,790.8952321984333,487.3813505309305,0.1325641178306332,2065.6252517361036,154.77943497593725,85,6,1,0,0,1,0,1,VERIFY
synthetic_verify_0025,,,2.6515122692872746,0.04426976717230029,0.005873817774202001,247.14930321712413,232.2537099621887,0.20187703970451626,2222.840651520373,171.02130348677565,42,10,2,1,0,1,0,0,VERIFY
synthetic_verify_0026,,,4.351411808148775,0.01474542206336731,0.025792897319939938,858.0362367369631,42.59852802331907,0.1615430377067757,2498.8066787139796,141.63144922328962,69,16,1,0,1,1,0,0,VERIFY
synthetic_verify_0027,,,3.2162988723178074,0.050132015617646485,0.0399033264966261,84.52990612880174,449.70927423755666,0.23207349604775845,2568.0591429977853,126.50095175264276,109,7,0,0,0,1,1,1,VERIFY
synthetic_verify_0028,,,4.844913078584735,0.014255174305989268,0.01849591573796667,131.69012240060243,113.28861975951402,0.16128583986678102,1962.9286532570945,106.85621674536426,24,6,1,1,1,0,0,0,VERIFY
synthetic_verify_0029,,,2.8889285921732557,0.02036364895338338,0.027070332955408234,302.66280895011045,20.055199217369353,0.26879130219044794,1838.71484120476,115.3696686580734,27,6,0,1,0,0,1,0,VERIFY
synthetic_verify_0030,,,2.706842089045475,0.03422689975400054,0.015584682894748774,697.9196191564322,403.8643963369028,0.14468672786749376,2096.838901465142,130.5508760389864,38,5,0,0,1,0,1,0,VERIFY
synthetic_verify_0031,,,4.287966136950603,0.024095952145236455,0.017733337439932675,269.3348857295289,180.06056056470354,0.21850275367571576,2590.127457175099,146.42017130717858,29,17,1,1,1,1,0,0,VERIFY
synthetic_verify_0032,,,3.7234813435164718,0.04708207259180211,0.022239917476365417,605.6579928107187,420.7329063300823,0.18505268023209354,2431.753609773975,120.68048009517236,69,9,1,1,0,0,1,0,VERIFY
synthetic_verify_0033,,,3.9193182948276366,0.03896572333309689,0.02213685617175857,791.4570358633414,122.61509564083303,0.21947920819981467,1846.6079062962765,146.16672596291892,116,17,1,0,0,0,0,1,VERIFY
synthetic_verify_0034,,,3.214268919152226,0.056356189093222465,0.03894742838708168,706.949540427662,80.07055010620593,0.1874186838083246,2357.278716017857,116.73907286970704,73,14,1,1,1,0,0,0,VERIFY
synthetic_verify_0035,,,3.0455188363804306,0.053703588665259254,0.013738413345908057,352.73444849571285,10.320161473036782,0.2767204261425932,2351.1137758509617,142.7328935090678,91,3,0,0,0,0,0,1,VERIFY
synthetic_verify_0036,,,2.600147797626736,0.024573045674689695,0.012263932767199621,323.86865171555075,455.1329304208939,0.20425242976217223,1959.5592955277825,156.05756424552823,30,9,1,0,0,1,1,0,VERIFY
synthetic_verify_0037,,,4.568882630685117,0.01853541816562401,0.0060662290208136046,285.115628333914,176.80166249598724,0.21190453634272077,2138.15496864944,171.06057172144216,88,14,1,0,0,1,0,1,VERIFY
synthetic_verify_0038,,,2.901698961779613,0.011248583105852479,0.02071635687755441,323.1003402650961,34.31104293603035,0.25042769163257317,1533.911599948697,140.83195000077717,86,13,0,0,1,0,1,0,VERIFY
synthetic_verify_0039,,,4.431928549162698,0.021846666245332432,0.02870875954611055,700.6487880671458,465.28091143372677,0.18971805323555652,1479.3982266013286,81.91554855512528,78,5,1,1,0,0,0,1,VERIFY
synthetic_verify_0040,,,4.169669766752033,0.056660254387965306,0.014292374260017532,753.18315290951,342.4649844633925,0.17715894604636592,2417.731082018756,174.71614629002477,82,8,0,0,1,0,1,0,VERIFY
synthetic_verify_0041,,,4.0567238523744935,0.059505442304343285,0.015915780251730384,440.9676433622354,48.68030744381222,0.19970366457787275,1713.2582314818178,114.33867021776442,54,3,2,0,0,1,0,0,VERIFY
synthetic_verify_0042,,,2.9069774730155733,0.03976064170634373,0.010266529485209912,1163.2878386683435,228.89011835667498,0.21027323286302996,1695.9903389664878,127.09602524347335,87,12,1,0,0,0,0,1,VERIFY
synthetic_verify_0043,,,4.460515435913167,0.033119558845627034,0.03527369117903207,336.87693493721713,361.38907855137484,0.2741038498224738,1828.1224539479272,155.74644454507177,18,9,0,0,0,1,1,0,VERIFY
synthetic_verify_0044,,,4.657838844339348,0.05112473246451135,0.01106700685413483,608.6900432495262,67.29253240744183,0.24278756908109428,2539.879601895291,93.70894580787565,93,16,1,1,0,0,0,0,VERIFY
synthetic_verify_0045,,,2.537942205717067,0.03907085527910102,0.00870486325572681,1053.9723031341734,266.34008014161094,0.2459441836305675,1893.028510208596,136.05798090010487,66,3,0,0,1,0,0,0,VERIFY
synthetic_verify_0046,,,2.730419896181081,0.039253922110310153,0.012919633778580995,1080.0526576792781,393.9150396141758,0.24594693709790572,2140.3328328614025,166.34657303414633,90,9,0,1,0,1,1,1,VERIFY
synthetic_verify_0047,,,3.149177097376035,0.05848618163989885,0.020093185442704525,449.64661461081784,34.67126821498309,0.12949774641472847,2230.4135071359856,125.79289944340279,54,7,1,0,0,0,1,1,VERIFY
synthetic_verify_0048,,,3.6933759953060035,0.027540955466750776,0.01768959287956831,976.5717045184506,170.80794657082987,0.15763068726723228,1501.6260102503682,126.66931208844085,92,15,2,0,0,1,1,0,VERIFY
synthetic_verify_0049,,,3.6478100582167023,0.025164294542464147,0.037639420744675925,186.44033060281737,467.5372172707203,0.24309596133036177,2037.8865832240774,83.26590607844959,19,12,1,0,1,1,0,0,VERIFY
synthetic_verify_0050,,,2.671126131415042,0.030883349790849737,0.009072546980757356,754.7152108669869,469.85625752493576,0.2391199918448949,1492.1636579773058,115.46662049850829,114,5,1,1,1,1,0,0,VERIFY
synthetic_verify_0051,,,2.7646857955328232,0.027744884174327702,0.019461038102270185,827.1963638696847,332.498313905811,0.13261946513542625,1874.3111785173894,98.1778867217362,73,14,2,0,0,1,1,0,VERIFY
synthetic_verify_0052,,,3.2942367438679057,0.05843373027871786,0.0141820038373331,410.0076668226189,419.8842604028364,0.12903859770428194,1957.535802570765,117.96167644516703,71,5,0,0,0,1,0,0,VERIFY
synthetic_verify_0053,,,4.733986466125328,0.042902749193061036,0.005282068616974193,1134.6510464054777,126.20078832907849,0.13937055325677458,2321.7538140570587,130.04773158667183,32,17,1,1,0,1,0,0,VERIFY
synthetic_verify_0054,,,3.17999651336089,0.010318952170329534,0.03924241754698998,1160.6092912927097,203.62609576142947,0.2511067537811363,1814.96731809251,147.1093157085976,84,5,2,0,1,0,1,0,VERIFY
synthetic_verify_0055,,,4.008822016252802,0.04297529908256636,0.029081594497594513,188.44571560745237,469.8795939018339,0.1526129902290149,2147.304083887809,102.26760791230849,61,6,1,0,0,0,0,0,VERIFY
synthetic_verify_0056,,,4.744911617119471,0.014206383112969142,0.018758636764579038,165.28239828130813,18.130315509972963,0.23910936287591217,2122.9393303599054,96.30191138148862,113,13,0,1,1,0,0,1,VERIFY
synthetic_verify_0057,,,4.816159494890462,0.03098136914034051,0.006771786529417595,95.30060874674231,291.2354343738151,0.1907211196007722,1434.3829130931854,138.3252392312557,20,11,1,0,0,1,0,1,VERIFY
synthetic_verify_0058,,,3.8604966562592553,0.023761959051850412,0.02983036026218912,362.215802924118,453.0792127897069,0.18744995469132775,2059.842275331446,85.05731038242288,26,15,2,1,0,0,1,1,VERIFY
synthetic_verify_0059,,,2.738402303182509,0.03250293197131126,0.016810899763748017,1051.2917237760553,50.9272081932092,0.15800266966044674,2302.962005103793,85.12938489812156,51,15,0,0,0,0,0,1,VERIFY
synthetic_verify_0060,,,4.400402324475397,0.017694995234688683,0.010223731440951588,358.40052290665034,186.92661590710824,0.19352200465352687,2215.6366602000144,85.66804321658354,114,16,0,1,0,1,0,1,VERIFY
synthetic_verify_0061,,,4.739224860666541,0.024864360214066322,0.013049781388713419,522.9995678761659,127.86047673827288,0.24102909179250664,2391.2776214579426,147.3092130911217,18,4,0,0,1,0,0,0,VERIFY
synthetic_verify_0062,,,2.703074087016682,0.05962908977438817,0.010467052777570976,1186.6841430580032,488.86716695755916,0.2628872587034471,2191.307554498397,137.78070502510846,75,17,0,0,1,0,0,0,VERIFY
synthetic_verify_0063,,,3.91057954171134,0.0525287264007558,0.01205349323022095,1124.5979945664576,347.65295033663256,0.2681891782824054,2067.428831156014,157.95167014240633,40,17,2,0,1,1,0,0,VERIFY
synthetic_verify_0064,,,4.413408409645102,0.02265131704601266,0.03529468341102712,168.2689809810982,71.71804622588554,0.2962472799181108,2208.6066779240055,164.68872244289528,26,5,1,1,1,1,0,0,VERIFY
synthetic_verify_0065,,,3.1898067359513673,0.0484290665456601,0.012919535050111518,846.2074520775762,124.33308309817005,0.23255943059180167,2296.493920554835,101.87138889065392,51,8,0,1,1,0,1,0,VERIFY
synthetic_verify_0066,,,3.6963209247988065,0.05644297749227828,0.01661900266575459,585.137474030409,16.70438323273374,0.1346877696008709,1710.309909361741,82.78522408210745,74,4,1,1,0,0,0,1,VERIFY
synthetic_verify_0067,,,2.626041934005523,0.0545192160427633,0.0251908420458923,698.5075017689672,255.13648225180256,0.132490935462753,1507.852222083393,140.0912005659086,28,4,2,0,0,1,0,0,VERIFY
synthetic_verify_0068,,,4.244581963762926,0.055013205560103515,0.032726691818058665,827.8152280536327,343.0202593736204,0.29026643592577556,1754.9889169958433,80.11120941961875,30,13,2,0,0,0,0,0,VERIFY
synthetic_verify_0069,,,4.75676377611339,0.05186315035692544,0.00945793157067584,195.21180767389163,408.5828963388894,0.28636576942856085,1952.803795800187,129.8971116913766,19,15,2,1,0,0,1,0,VERIFY
synthetic_verify_0070,,,3.3068164318165962,0.03771783406081845,0.010187611173476363,155.91356732952826,409.48540223437436,0.28099278995673127,2388.3277049578273,169.87878897373477,43,8,2,0,1,1,0,0,VERIFY
synthetic_verify_0071,,,3.700118443275214,0.016900774351002585,0.007836351366276988,1004.1812962698681,488.6292426855172,0.19285051148933857,1505.1798034335839,86.58117606905765,34,16,1,0,0,0,0,1,VERIFY
synthetic_verify_0072,,,3.980753427655239,0.04473268864050877,0.01776347366820178,899.2817602870965,336.6423715908924,0.14152115959537015,2087.1714237387014,105.6743496309758,53,6,1,1,0,1,0,0,VERIFY
synthetic_verify_0073,,,3.268824488726141,0.03460272446912003,0.03287779819032979,317.42253136398324,120.75626642643952,0.21918917159308782,2028.2762954358268,108.22624704129328,37,13,0,1,1,1,1,0,VERIFY
synthetic_verify_0074,,,2.666734703513622,0.01240461552060177,0.01534827637450667,1122.4262777553186,266.37439693572867,0.16892157289442325,1879.0001534132234,139.85951074046707,56,14,2,1,0,1,0,0,VERIFY
synthetic_verify_0075,,,3.6654539778188924,0.019496806822878045,0.029560839585704005,689.9343329511453,185.72457515725978,0.2840410542141535,1425.1209413920799,111.57731512494959,27,11,2,0,1,1,1,0,VERIFY
synthetic_verify_0076,,,3.268097404619301,0.028501226207140795,0.02426651219860292,958.5170677938643,165.81145015676412,0.22435160990415456,1814.7499922916818,161.5769404635107,43,5,0,0,0,0,0,0,VERIFY
synthetic_verify_0077,,,4.852620650095943,0.05363275360880277,0.020823030888397813,1183.6761189777367,10.091398803624926,0.23051630212921087,2139.713812846244,125.74430558698882,52,9,1,1,0,0,0,0,VERIFY
synthetic_verify_0078,,,3.813146046953958,0.015560437366910936,0.03538592533642765,391.9657610047432,89.64361385966684,0.2416118357276838,1445.703560719183,141.9968564874164,104,6,1,1,1,1,0,1,VERIFY
synthetic_verify_0079,,,3.8506972329685527,0.013964014231559588,0.024804769610963635,1094.2213272349118,204.19318649412807,0.173338644341964,1572.163348421624,95.14455219353573,73,17,1,0,1,1,0,1,VERIFY
synthetic_verify_0080,,,2.700466892030283,0.03384194388665622,0.027053259440158222,1002.9508420360327,393.9000844241412,0.16987246494841193,2529.056203471045,92.43458414308704,72,12,2,0,1,0,0,0,VERIFY
synthetic_verify_0081,,,3.9516130647740852,0.05679686241242797,0.028528774055296816,603.4696439021226,406.74076777028574,0.2910959077717936,1426.479378418749,178.25212722560389,35,14,2,0,0,0,0,0,VERIFY
synthetic_verify_0082,,,2.636413520706747,0.03997305698293583,0.03658411466387362,490.6976708393394,116.00306103910525,0.19966392226790675,1458.035253258537,162.04875844802748,82,13,1,0,1,1,1,0,VERIFY
synthetic_verify_0083,,,4.461013683031993,0.03992814966088799,0.01949493738754832,1151.6377389150582,275.1457741906339,0.2289161133372969,1664.5851672976992,142.56507894272764,23,12,0,0,1,1,0,0,VERIFY
synthetic_verify_0084,,,4.166304941732587,0.014005286330480112,0.020464179668068412,237.8717721581832,100.38493501934285,0.15641291084847664,1864.0484684527735,85.11502056203976,52,15,2,1,0,0,0,0,VERIFY
synthetic_verify_0085,,,2.5645234821579543,0.03766453198115,0.02321572914578501,1193.769287390549,108.90249932824148,0.1664587072488843,1536.248770791544,171.75430096537445,85,8,2,1,0,0,0,0,VERIFY
synthetic_verify_0086,,,3.6356959919745564,0.03257827933027875,0.03779247523058986,1181.6362414209998,400.2773507714946,0.2562164562444471,2216.6697941349216,96.60748523335137,37,13,1,1,0,1,0,0,VERIFY
synthetic_verify_0087,,,4.180974531996761,0.018493629720223816,0.006939556095478555,430.8184625387723,385.32607167903774,0.19446216221734686,2183.567506289527,137.96190972281366,82,16,2,0,1,1,1,0,VERIFY
synthetic_verify_0088,,,3.726021297963783,0.01847520459330293,0.006784120695785484,760.1584823216583,111.8138762712288,0.22578546329175825,1534.8373783387829,113.19864714327028,90,17,1,1,1,1,0,0,VERIFY
synthetic_verify_0089,,,4.904039517615415,0.0465121667178934,0.02214546668512106,775.3250611657186,372.444619903923,0.23020963782489703,1420.010976187807,99.47734976872259,90,9,0,1,0,1,0,0,VERIFY
synthetic_verify_0090,,,4.8929924087980865,0.054506902672345696,0.02782962888146676,578.591286993598,341.12303351865967,0.231349852036909,2082.2627067255344,85.91770718635418,42,5,0,0,0,1,1,1,VERIFY
synthetic_verify_0091,,,4.978831939568466,0.020415769500425895,0.017440376807742162,819.6018844135967,247.06324453171715,0.19531011600810003,1829.3734992027116,139.37806319434523,101,17,0,0,0,1,0,0,VERIFY
synthetic_verify_0092,,,2.562997737052674,0.027741592777158132,0.03230744269874718,698.4768592137127,137.9695919303215,0.24509156148174857,2080.869132987288,159.62436094563873,104,10,1,0,0,0,0,0,VERIFY
synthetic_verify_0093,,,3.7842696380382623,0.024409226297976473,0.0052262525226398696,620.675105185936,149.9567343954991,0.2522294941278963,1428.7355183245802,138.4827811305791,54,5,0,0,0,1,0,0,VERIFY
synthetic_verify_0094,,,3.803442553684353,0.05482873292345051,0.011870300580887347,75.94918846114932,432.21579350255945,0.22388107482982317,2468.790146554211,139.69452234131725,33,9,1,1,1,1,0,0,VERIFY
synthetic_verify_0095,,,2.9966114422435144,0.022342851379786643,0.015724540727286275,688.4038547661668,298.1158984372781,0.19676995450353502,2138.5049357850025,88.15749256113659,53,17,0,1,0,0,0,1,VERIFY
synthetic_verify_0096,,,2.5346553397821503,0.04246894101183112,0.02841067858642399,968.454147410132,467.04894013955345,0.12362481281087216,1584.5404466158593,168.61712940559931,19,6,2,1,1,0,1,0,VERIFY
synthetic_verify_0097,,,2.8323201067699566,0.04192443923995678,0.016191011839269322,115.68473787600975,77.43856985519706,0.12016729503659299,2483.868352813649,82.46179838412385,50,10,1,0,1,0,0,0,VERIFY
synthetic_verify_0098,,,4.829244934202922,0.04101856260618605,0.033131433260411694,146.28367852215067,199.11036035909441,0.18731048420623214,2463.5458597468614,95.1371171263275,45,4,0,0,0,1,0,0,VERIFY
synthetic_verify_0099,,,4.3152781483615925,0.028348070350360022,0.010152947604368094,287.56816865504794,163.50057352449906,0.23449231566340062,1877.9366589068654,80.68146979001281,76,10,2,1,0,1,0,0,VERIFY
synthetic_verify_0100,,,4.1039214167124864,0.011278489954486734,0.03257895467568261,1088.7353208594002,141.03348645133275,0.2662303303535072,1498.8871662343379,139.9967858261066,97,12,1,1,1,1,0,1,VERIFY
synthetic_verify_0101,,,2.743769231159688,0.05266646082793939,0.016485602532376274,111.83815841128089,337.9849222779667,0.16163038709687197,1692.2853510375583,110.60471662287715,42,5,0,0,0,0,0,0,VERIFY
synthetic_verify_0102,,,4.858935360087942,0.053562581369932624,0.015130431323887288,950.6977728551806,403.5900032857551,0.29758136054059386,2117.407984214822,88.19657346436622,82,5,2,0,0,1,0,1,VERIFY
